Subscription Size
<[-Infinity, Infinity, 19]>
<[-Infinity, Infinity, 62]>
<[-Infinity, Infinity, 106]>
<[-Infinity, Infinity, 15]>
<[-Infinity, Infinity, 11]>
<[-Infinity, Infinity, 17]>
<[-Infinity, Infinity, 52]>
<[-Infinity, Infinity, 77]>
<[-Infinity, Infinity, 14]>
<[-Infinity, Infinity, 124]>
<[-Infinity, Infinity, 89]>
<[-Infinity, Infinity, 20]>
<[-Infinity, Infinity, 145]>
<[-Infinity, Infinity, 55]>
<[-Infinity, Infinity, 86]>
<[-Infinity, Infinity, 56]>
<[-Infinity, Infinity, 9]>
<[-Infinity, Infinity, 37]>
<[-Infinity, Infinity, 44]>
<[-Infinity, Infinity, 5]>
<[-Infinity, Infinity, 47]>
<[-Infinity, Infinity, 12]>
<[-Infinity, Infinity, 19]>
<[-Infinity, Infinity, 127]>
<[-Infinity, Infinity, 15]>
<[-Infinity, Infinity, 102]>
<[-Infinity, Infinity, 57]>
<[-Infinity, Infinity, 68]>
<[-Infinity, Infinity, 11]>
<[-Infinity, Infinity, 106]>
<[-Infinity, Infinity, 206]>
<[-Infinity, Infinity, 50]>
<[-Infinity, Infinity, 59]>
<[-Infinity, Infinity, 18]>
<[-Infinity, Infinity, 18]>
<[-Infinity, Infinity, 67]>
<[-Infinity, Infinity, 329]>
<[-Infinity, Infinity, 7]>
<[-Infinity, Infinity, 53]>
<[-Infinity, Infinity, 286]>
<[-Infinity, Infinity, 113]>
<[-Infinity, Infinity, 80]>
<[-Infinity, Infinity, 78]>
<[-Infinity, Infinity, 27]>
<[-Infinity, Infinity, 247]>
<[-Infinity, Infinity, 18]>
<[-Infinity, Infinity, 50]>
<[-Infinity, Infinity, 15]>
<[-Infinity, Infinity, 67]>
<[-Infinity, Infinity, 91]>
<[-Infinity, Infinity, 25]>
<[-Infinity, Infinity, 38]>
<[-Infinity, Infinity, 26]>
<[-Infinity, Infinity, 28]>
<[-Infinity, Infinity, 25]>
<[-Infinity, Infinity, 326]>
<[-Infinity, Infinity, 162]>
<[-Infinity, Infinity, 23]>
<[-Infinity, Infinity, 6]>
<[-Infinity, Infinity, 76]>
<[-Infinity, Infinity, 89]>
<[-Infinity, Infinity, 36]>
<[-Infinity, Infinity, 11]>
<[-Infinity, Infinity, 12]>
<[-Infinity, Infinity, 86]>
<[-Infinity, Infinity, 9]>
<[-Infinity, Infinity, 33]>
<[-Infinity, Infinity, 41]>
<[-Infinity, Infinity, 59]>
<[-Infinity, Infinity, 9]>
<[-Infinity, Infinity, 66]>
<[-Infinity, Infinity, 777]>
<[-Infinity, Infinity, 363]>
<[-Infinity, Infinity, 38]>
<[-Infinity, Infinity, 85]>
<[-Infinity, Infinity, 7]>
<[-Infinity, Infinity, 276]>
<[-Infinity, Infinity, 753]>
<[-Infinity, Infinity, 9]>
<[-Infinity, Infinity, 208]>
<[-Infinity, Infinity, 186]>
<[-Infinity, Infinity, 803]>
<[-Infinity, Infinity, 11]>
<[-Infinity, Infinity, 211]>
<[-Infinity, Infinity, 50]>
<[-Infinity, Infinity, 47]>
<[-Infinity, Infinity, 77]>
<[-Infinity, Infinity, 64]>
<[-Infinity, Infinity, 53]>
<[-Infinity, Infinity, 14]>
<[-Infinity, Infinity, 20]>
<[-Infinity, Infinity, 61]>
<[-Infinity, Infinity, 10]>
<[-Infinity, Infinity, 162]>
<[-Infinity, Infinity, 29]>
<[-Infinity, Infinity, 142]>
<[-Infinity, Infinity, 21]>
<[-Infinity, Infinity, 25]>
<[-Infinity, Infinity, 205]>
<[-Infinity, Infinity, 24]>
<[-Infinity, Infinity, 58]>
<[-Infinity, Infinity, 287]>
<[-Infinity, Infinity, 81]>
<[-Infinity, Infinity, 22]>
<[-Infinity, Infinity, 31]>
<[-Infinity, Infinity, 107]>
<[-Infinity, Infinity, 12]>
<[-Infinity, Infinity, 65]>
<[-Infinity, Infinity, 117]>
<[-Infinity, Infinity, 66]>
<[-Infinity, Infinity, 61]>
<[-Infinity, Infinity, 41]>
<[-Infinity, Infinity, 19]>
<[-Infinity, Infinity, 115]>
<[-Infinity, Infinity, 50]>
<[-Infinity, Infinity, 21]>
<[-Infinity, Infinity, 39]>
<[-Infinity, Infinity, 52]>
<[-Infinity, Infinity, 64]>
<[-Infinity, Infinity, 77]>
<[-Infinity, Infinity, 146]>
<[-Infinity, Infinity, 265]>
<[-Infinity, Infinity, 83]>
<[-Infinity, Infinity, 112]>
<[-Infinity, Infinity, 83]>
<[-Infinity, Infinity, 25]>
<[-Infinity, Infinity, 88]>
<[-Infinity, Infinity, 19]>
<[-Infinity, Infinity, 30]>
<[-Infinity, Infinity, 15]>
<[-Infinity, Infinity, 56]>
<[-Infinity, Infinity, 30]>
<[-Infinity, Infinity, 68]>
<[-Infinity, Infinity, 26]>
<[-Infinity, Infinity, 19]>
<[-Infinity, Infinity, 277]>
<[-Infinity, Infinity, 16]>
<[-Infinity, Infinity, 32]>
<[-Infinity, Infinity, 12]>
<[-Infinity, Infinity, 77]>
